	Titel	Datum
0	Akte van overdracht door Johan Schyvenere aan Johan van Dyepenbeke van tien schellingen jaarcijns op het woonhuis van laatstgenoemde in de Mariastraat, 1404 mei 15. reg. Doppler Schep. nr. 1056	01-01-1056
